Barcode,gtin14,barcode_format,Name,Brand,ingredients,Nutrition facts,Image url,Source,health_profile,category,net_quantity,provenance,source_url,images_available
00001977,00000000001977,UPC-E,Cracked Wheat Sourdough Bread,Trader Joe's,"[""UNBLEACHED ENRICHED FLOUR WHEAT FLOUR"", ""MALTED BARLEY FLOUR"", ""NIACIN"", ""IRON"", ""THIAMIN MONONITRATE"", ""RIBOFLAVIN"", ""FOLIC ACID]"", ""WATER"", ""SQURDOUGH STARTER"", ""(UNBLEACHED ENRICHED FLOUR"", ""WHEAT FLOUR"", ""MALTED BARLEY FLOUR"", ""NIACIN"", ""IRON"", ""THIAMIN"", ""MONONITRATE"", ""RIBOFLAVIN"", ""WATER)"", ""CRACKED WHEAT"", ""SALT""]","{""serving_size"": ""1 portion (52 g)"", ""calories"": ""120"", ""total_fat"": ""0.5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""280mg"", ""total_carbohydrate"": ""24g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""4g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""10mg"", ""iron"": ""1.6mg"", ""potassium"": ""60mg""}",withheld_for_review,Trader Joe's,better-for-you,sourdough-breads,24 oz,openfoodfacts,https://world.openfoodfacts.org/product/00001977,yes
044000031138,00044000031138,UPC-A,fresh stacks the original,Ritz,"[""unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate {vitamin b1}, riboflavin {vitamin b2}, folic acid)"", ""canola oil"", ""palm oil"", ""sugar"", ""salt"", ""leavening (calcium phosphate and"", ""or baking soda)"", ""high fructose corn syrup"", ""soy lecithin"", ""natural flavor""]","{""serving_size"": ""5 crackers (16 g) (16 g)"", ""calories"": ""80"", ""total_fat"": ""4.5g"", ""saturated_fat"": ""1.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""130mg"", ""total_carbohydrate"": ""10g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""1g"", ""added_sugars"": ""1g"", ""protein"": ""1g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""20mg"", ""iron"": ""0.5mg"", ""potassium"": ""10mg""}",withheld_for_review,Target,unhealthy,crackers-appetizers,11.8oz,openfoodfacts,https://world.openfoodfacts.org/product/044000031138,yes
4099100252903,04099100252903,EAN-13,THIN-SLICED GRAINTASTIC BREAD,Simply Nature,"[""organic whole wheat (organic whole wheat flour, organic cracked whole wheat)"", ""water"", ""organic cane sugar"", ""organic whole grain and seed mix (organic whole flax seeds, organic ground flax seeds, organic sunflower seeds, organic sesame seeds, organic pumpkin seeds, organic black sesame seeds, organic millet, organic rolled oats, organic rolled barley, organic rolled rye, organic rolled whole wheat, organic rolled spelt, organic quinoa, organic triticale flour, organic amaranth flour, organic yellow corn flour, organic khorasan wheat flour, organic buckwheat flour, organic purple corn flour, organic brown rice flour, organic sorghum flour)"", ""organic vital wheat gluten"", ""cultured wheat flour"", ""yeast"", ""sea salt"", ""organic oat fiber"", ""wheat fiber"", ""organic camu camu powder""]","{""serving_size"": ""1 slice (28 g)"", ""calories"": ""70"", ""total_fat"": ""1g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""100mg"", ""total_carbohydrate"": ""13g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""3g"", ""added_sugars"": ""3g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""13mg"", ""iron"": ""1mg"", ""potassium"": ""67mg""}",withheld_for_review,Aldi,better-for-you,breads,"20.4 OZ, 581 G",openfoodfacts,https://world.openfoodfacts.org/product/4099100252903,yes
856312002795,00856312002795,UPC-A,Chocolate Reduced Fat Ultra-filtered milk,fairlife,"[""REDUCED FAT ULTRA-FILTERED MILK"", ""SUGAR"", ""ALKALIZED COCOA"", ""LACTASE ENZYME"", ""DIPOTASSIUM PHOSPHATE"", ""SALT"", ""ACESULFAME POTASSIUM"", ""CARRAGEENAN"", ""NATURAL AND ARTIFICIAL FLAVORS"", ""SUCRALOSE"", ""VITAMIN A PALMITATE"", ""VITAMIN D3. CONTAINS MILK""]","{""serving_size"": ""1 serving (240 ml)"", ""calories"": ""140"", ""total_fat"": ""4.5g"", ""saturated_fat"": ""3g"", ""trans_fat"": ""0g"", ""cholesterol"": ""20mg"", ""sodium"": ""280mg"", ""total_carbohydrate"": ""13g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""12g"", ""added_sugars"": ""6g"", ""protein"": ""13g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""380mg"", ""iron"": ""1mg"", ""potassium"": ""550mg""}",withheld_for_review,Kroger,better-for-you,Chocolate reduced milk,52 fl oz,openfoodfacts,https://world.openfoodfacts.org/product/856312002795,yes
096619756803,00096619756803,UPC-A,Purified Drinking Water,Kirkland Signature,"[""Purified Water"", ""Potassium Bicarbonate"", ""Sodium Bicarbonate"", ""Calcium Citrate"", ""Sodium Chloride"", ""Magnesium Oxide""]","{""serving_size"": ""1 Bottle (16.9 fl oz)"", ""calories"": ""0"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""1mg"", ""total_carbohydrate"": ""0g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""1mg"", ""iron"": ""0mg"", ""potassium"": ""1mg""}",withheld_for_review,Costco,better-for-you,unsweetened-beverages,500 mL,openfoodfacts,https://world.openfoodfacts.org/product/096619756803,yes
813636023844,00813636023844,UPC-A,Organic Almond Creamer Brown Sugar,Califia Farms,"[""organic almondmilk (water, organic almonds)"", ""organic brown sugar"", ""baking soda"", ""organic natural flavor""]","{""serving_size"": ""1 portion (15 ml)"", ""calories"": ""20"", ""total_fat"": ""0g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""10mg"", ""total_carbohydrate"": ""3g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""3g"", ""added_sugars"": ""3g"", ""protein"": ""0g""}",withheld_for_review,Wegmans,better-for-you,creamer,25.4 fl oz (750 mL),openfoodfacts,https://world.openfoodfacts.org/product/813636023844,yes
738912022413,00738912022413,UPC-A,"Country Fried Beef Steak with Signature, Homestyle Mashed Potatoes & Country-Style Gravy",Boston Market,"[""Water"", ""cooked country fried breaded beef steak (beef, enriched bleached wheat flour [enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], bleached wheat flour, water, contains less than 1.5% of the following: modified corn starch, salt, spices, sodium phosphates, buttermilk product [sweet cream, whey cream], wheat gluten, oleoresin paprika, sugar, yellow corn flour, dextrose, yeast, onion powder, leavening (sodium acid pyrophosphate, sodium bicarbonate), soybean oil, dried whey, mono and diglycerides, spice extractive, leavening [sodium aluminum phosphate, sodium bicarbonate], buttermilk flavor [cultured buttermilk, maltodextrin, citric acid, salt], citric acid. cooked in vegetable oil.)"", ""half and half (milk, cream)"", ""potato flakes and granules (potatoes, mono and diglycerides, sodium acid pyrophosphate, citric acid, freshness preserved with sodium bisulfite, bha and bht)"", ""less than 2% of modified food starch"", ""milk solids (cream, milkfat, nonfat milk)"", ""chicken base (chicken meat and concentrated chicken stock, salt, sugar, dried whey, rendered chicken fat, corn syrup solids, yeast extract, natural flavor, citric acid, extractives of turmeric)"", ""canola oil"", ""salt"", ""wheat flour"", ""spices"", ""granulated garlic""]","{""serving_size"": ""1 PACKAGE (374 g)"", ""calories"": ""490"", ""total_fat"": ""26g"", ""saturated_fat"": ""11g"", ""trans_fat"": ""0g"", ""cholesterol"": ""70mg"", ""sodium"": ""1190mg"", ""total_carbohydrate"": ""45g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""5g"", ""added_sugars"": ""0g"", ""protein"": ""18g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""0mg"", ""iron"": ""0mg"", ""potassium"": ""0mg""}",withheld_for_review,Sam's Club,unhealthy,meats,374 g,openfoodfacts,https://world.openfoodfacts.org/product/738912022413,yes
028400770590,00028400770590,UPC-A,Nacho Cheese Flavored Doritos,Doritos,"[""Corn"", ""vegetable oil (corn, canola, soybean, and"", ""or sunflower oil)"", ""corn maltodextrin"", ""cheddar cheese (milk, cheese cultures, salt, enzymes)"", ""salt"", ""whey"", ""monosodium glutamate"", ""buttermilk"", ""Romano cheese (milk, cheese cultures, salt, enzymes)"", ""whey protein concentrate"", ""onion powder"", ""potassium salt"", ""corn flour"", ""natural & artificial flavors"", ""dextrose"", ""tomato powder"", ""lactose"", ""spices"", ""artificial color (Yellow 6, Yellow 5, Red 40)"", ""lactic acid"", ""citric acid"", ""sugar"", ""garlic powder"", ""skim milk"", ""red and green bell peppers"", ""disodium inosinate"", ""disodium guanylate""]","{""serving_size"": ""1 serving (28 g)"", ""calories"": ""150"", ""total_fat"": ""8g"", ""saturated_fat"": ""8g"", ""sodium"": ""170mg"", ""total_carbohydrate"": ""17g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0.12g"", ""protein"": ""2g"", ""calcium"": ""50mg"", ""iron"": ""0.3mg"", ""potassium"": ""100mg""}",withheld_for_review,Meijer,unhealthy,corn-chips,74.4 g,openfoodfacts,https://world.openfoodfacts.org/product/028400770590,yes
842379188794,00842379188794,UPC-A,Grilled Chicken Fettuccine Alfredo,Whole Foods Market,"[""ALFREDO SAUCE (WHOLE MILK [MILK, VITAMIN D3], PASTEURIZED HEAVY CREAM, WATER, GRATED PECORINO ROMANO CHEESE [PASTEURIZED SHEEP'S MILK, CHEESE CULTURE, SALT, RENNET, CELLULOSE POWDER {TO PREVENT CAKING}], GRATED PARMESAN CHEESE [PASTEURIZED PART-SKIM MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE {TO PREVENT CAKING}], UNSALTED BUTTER [CREAM, NATURAL FLAVOR], CORNSTARCH, RICE STARCH, SEA SALT, BLACK PEPPER)"", ""COOKED FETTUCCINE PASTA (WATER, ENRICHED FETTUCCINE PASTA [UNBLEACHED DURUM WHEAT SEMOLINA, NIACIN, IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SAFFLOWER OIL)"", ""GRILLED CHICKEN STRIPS (CHICKEN BREAST MEAT WITH RIB MEAT, WATER, CONTAINS LESS THAN 2% OF THE FOLLOWING: LEMON JUICE CONCENTRATE, VINEGAR, SALT, RICE STARCH, BLACK PEPPER)"", ""BROCCOLI FLORETS"", ""GRATED PARMESAN CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE [TO PREVENT CAKING])"", ""GRATED PECORINO ROMANO CHEESE (PASTEURIZED SHEEP'S MILK, CHEESE CULTURE, SALT, RENNET, CELLULOSE POWDER [TO PREVENT CAKING])"", ""PARSLEY. CONTAINS MILK AND WHEAT INGREDIENTS""]","{""serving_size"": ""1 container (340 g)"", ""calories"": ""580"", ""total_fat"": ""30g"", ""saturated_fat"": ""17g"", ""trans_fat"": ""1g"", ""cholesterol"": ""135mg"", ""sodium"": ""1040mg"", ""total_carbohydrate"": ""44g"", ""dietary_fiber"": ""5g"", ""total_sugars"": ""5g"", ""added_sugars"": ""0g"", ""protein"": ""32g"", ""vitamin_d"": ""1.1mcg"", ""calcium"": ""370mg"", ""iron"": ""2.9mg"", ""potassium"": ""670mg""}",withheld_for_review,Whole Foods Market,unhealthy,Chicken-fettuccine-alfredo,"1 container, 12oz",openfoodfacts,https://world.openfoodfacts.org/product/842379188794,yes
854208005080,00854208005080,UPC-A,Apple Celery Cucumber Kale Collards Lemon Juice,suja ORGANIC,"[""Apple juice"", ""celery juice"", ""cucumber juice"", ""kale juice"", ""collard greens juice"", ""lemon juice"", ""tea (purified water, peppermint tea leaf, spearmint tea leaf)"", ""ginger juice"", ""spinach juice"", ""spirulina powder"", ""chlorella powder"", ""barley grass powder""]","{""serving_size"": ""1 portion (354 ml)"", ""calories"": ""90"", ""total_fat"": ""0g"", ""sodium"": ""75mg"", ""total_carbohydrate"": ""20g"", ""total_sugars"": ""18g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""calcium"": ""50mg"", ""potassium"": ""380mg""}",withheld_for_review,Sprouts Farmers Market,better-for-you,plant-based-beverages,12 fl oz,openfoodfacts,https://world.openfoodfacts.org/product/854208005080,yes
748404287947,00748404287947,UPC-A,Organic Quinoa & Brown Rice with Garlic,Seeds of Change,"[""WATER"", ""WHOLE GRAIN BROWN RICE"", ""BLEND OF WHOLE GRAIN QUINOA (WHOLE GRAIN RED QUINOA, WHOLE GRAIN BLACK QUINOA)"", ""SUNFLOWER OIL"", ""SEA SALT"", ""GARLIC POWDER"", ""DEHYDRATED GARLIC"", ""ONION POWDER"", ""MINCED GARLIC"", ""PARSLEY"", ""BLACK PEPPER""]","{""serving_size"": ""1 Pouch (240 g)"", ""calories"": ""672"", ""total_fat"": ""10.8g"", ""saturated_fat"": ""1.2g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""864mg"", ""total_carbohydrate"": ""127g"", ""dietary_fiber"": ""12g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""12g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""24mg"", ""iron"": ""2.16mg"", ""potassium"": ""432mg""}",withheld_for_review,Walmart,better-for-you,quinoa-dishes,2,openfoodfacts,https://world.openfoodfacts.org/product/748404287947,yes
00592482,00000000592482,UPC-E,Classic Hummus,Trader Joe's,"[""ORGANIC STEAMED CHICK PEAS"", ""WATER"", ""ORGANIC SESAME TAHINI"", ""ORGANIC SUNFLOWER OIL"", ""ORGANIC EXTRA VIRGIN OLIVE OIL"", ""ORGANIC GARLIC"", ""SEA SALT"", ""ORGANIC LEMON JUICE"", ""ORGANIC CUMIN""]","{""serving_size"": ""2 tbsp (28 g)"", ""calories"": ""70"", ""total_fat"": ""5g"", ""saturated_fat"": ""1g"", ""sodium"": ""120mg"", ""total_carbohydrate"": ""4g"", ""dietary_fiber"": ""1g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""2g"", ""iron"": ""0mg""}",withheld_for_review,Trader Joe's,better-for-you,Groceries,8 oz,openfoodfacts,https://world.openfoodfacts.org/product/00592482,yes
013764027138,00013764027138,UPC-A,Thin-sliced 21 Whole Grains And Seeds Organic Bread,Dave’s Killer Bread,"[""ORGANIC WHOLE WHEAT (ORGANIC WHOLE WHEAT FLOUR, ORGANIC CRACKED WHOLE WHEAT)"", ""WATER"", ""ORGANIC CANE SUGAR"", ""ORGANIC 21 WHOLE GRAINS AND SEEDS MIX (ORGANIC WHOLE FLAX SEEDS, ORGANIC SUNFLOWER SEEDS, ORGANIC GROUND WHOLE FLAX SEEDS, ORGANIC BROWN SESAME SEEDS, ORGANIC TRITICALE, ORGANIC PUMPKIN SEEDS, ORGANIC ROLLED BARLEY, ORGANIC ROLLED OATS, ORGANIC ROLLED RYE, ORGANIC BLACK SESAME SEEDS, ORGANIC BLUE CORNMEAL, ORGANIC MILLET, ORGANIC ROLLED SPELT, ORGANIC BROWN RICE FLOUR, ORGANIC AMARANTH FLOUR, ORGANIC YELLOW CORNMEAL, ORGANIC KAMUT® KHORASAN WHEAT, ORGANIC QUINOA, ORGANIC BUCKWHEAT FLOUR, ORGANIC SORGHUM FLOUR, ORGANIC POPPY SEEDS)"", ""ORGANIC OAT FIBER"", ""ORGANIC WHEAT GLUTEN"", ""CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: ORGANIC MOLASSES"", ""SEA SALT"", ""YEAST"", ""ORGANIC VINEGAR"", ""ORGANIC CULTURED WHEAT FLOUR"", ""ENZYMES"", ""ORGANIC ACEROLA CHERRY POWDER""]","{""serving_size"": ""28.0g"", ""calories"": ""60"", ""total_fat"": ""1g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""105mg"", ""total_carbohydrate"": ""13g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""3g"", ""added_sugars"": ""2.9g"", ""protein"": ""3g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""20mg"", ""iron"": ""0.7mg"", ""potassium"": ""60mg""}",withheld_for_review,Target,better-for-you,multigrain-sliced-breads,20.5 oz,openfoodfacts,https://world.openfoodfacts.org/product/013764027138,yes
4061462405754,04061462405754,EAN-13,Frosted Shredded Wheat Bite Size Sweetened Whole Grain Cereal,Millville,"[""whole grain wheat"", ""sugar"", ""gelatin"", ""freshness preserved with vitamin e (mixed tocopherols)"", ""vitamins and minerals: reduced iron"", ""folic acid"", ""niacinamide (vitamin b3)"", ""calcium pantothenate (a b vitamin)"", ""thiamin mononitrate (vitamin b1)"", ""pyridoxine hydrochloride (vitamin b6)"", ""contains: wheat"", ""15% 25% 15% 10% 15% 20% aldi twice as nice guarantee item replaced money refunded""]","{""serving_size"": ""21 biscuits (60 g)"", ""calories"": ""210"", ""total_fat"": ""1g"", ""sodium"": ""10mg"", ""total_carbohydrate"": ""50g"", ""dietary_fiber"": ""6g"", ""total_sugars"": ""12g"", ""added_sugars"": ""12g"", ""protein"": ""5g"", ""calcium"": ""20mg"", ""iron"": ""9mg"", ""potassium"": ""180mg""}",withheld_for_review,Aldi,better-for-you,cereal-flakes,18 oz,openfoodfacts,https://world.openfoodfacts.org/product/4061462405754,yes
047495013054,00047495013054,UPC-A,FIG BAR Raspberry,NATURE'S BAKERY,"[""Stone ground whole wheat flour"", ""dried cane sugar"", ""fig paste"", ""brown rice syrup"", ""raspberry paste [naturally milled sugar, dried cane sugar, glycerin, rice starch, raspberries, apple powder, natural flavor, pectin, citric acid, locust bean gum, red cabbage e""]","{""serving_size"": ""1 portion (57 g)"", ""calories"": ""200"", ""total_fat"": ""5g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""75mg"", ""total_carbohydrate"": ""38g"", ""dietary_fiber"": ""3g"", ""total_sugars"": ""19g"", ""added_sugars"": ""14g"", ""protein"": ""3g"", ""vitamin_d"": ""3.42mcg"", ""calcium"": ""1.14mg"", ""iron"": ""1mg""}",withheld_for_review,Kroger,better-for-you,Snacks-sucrés,57 g,openfoodfacts,https://world.openfoodfacts.org/product/047495013054,yes
815074022809,00815074022809,UPC-A,Classic Mayo,Chosen Foods,"[""AVOCADO OIL"", ""FILTERED WATER"", ""EGG YOLKS"", ""WHOLE EGGS"", ""DISTILLED VINEGAR"", ""MUSTARD (WATER, MUSTARD SEEDS, DISTILLED VINEGAR, SALT)"", ""SALT"", ""ROSEMARY EXTRACT""]","{""serving_size"": ""30 g"", ""calories"": ""214"", ""total_fat"": ""22.1g"", ""saturated_fat"": ""2.73g"", ""trans_fat"": ""0g"", ""cholesterol"": ""30.2mg"", ""sodium"": ""99.5mg"", ""total_carbohydrate"": ""0.03g"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""added_sugars"": ""0g"", ""protein"": ""0.54g"", ""iron"": ""0mg""}",withheld_for_review,Costco,better-for-you,Mayonnaise-made-with-avocado-oil,946 ml,openfoodfacts,https://world.openfoodfacts.org/product/815074022809,yes
077890262214,00077890262214,UPC-A,Hummus,Wegmans,"[""Chickpeas"", ""Filtered Water"", ""Tahini"", ""Olive Oil"", ""Garlic"", ""Sea Salt"", ""Citric Acid"", ""Cayenne""]","{""serving_size"": ""2 tbsp (30 g)"", ""calories"": ""70"", ""total_fat"": ""4g"", ""saturated_fat"": ""0.5g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""95mg"", ""total_carbohydrate"": ""6g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""1g"", ""protein"": ""3g""}",withheld_for_review,Wegmans,better-for-you,hummus,32 oz,openfoodfacts,https://world.openfoodfacts.org/product/077890262214,yes
072180634733,00072180634733,UPC-A,Classic Crust Pepperoni Pizza,Red Baron,"[""TOMATOES (WATER, TOMATO PASTE)"", ""ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID)"", ""LOW MOISTURE PART SKIM MOZZARELLA CHEESE (PART SKIM MILK, CHEESE CULTURES, SALT, ENZYMES)"", ""PEPPERONI MADE WITH PORK"", ""CHICKEN AND BEEF (PORK, MECHANICALLY SEPARATED CHICKEN, BEEF, SALT, DEXTROSE, LACTIC ACID STARTER CULTURE, FLAVORING, SODIUM NITRITE, BHA, BHT, CITRIC ACID, SPICES, WATER, PAPRIKA, OLEORESIN OF PAPRIKA, SPICE EXTRACTIVES, SMOKE FLAVORING, SODIUM ASCORBATE, ASCORBIC ACID, BEEF STOCK)"", ""WATER"", ""YEAST"", ""PALM OIL"", ""VEGETABLE OIL (SOYBEAN, CANOLA AND"", ""OR HIGH OLEIC SOYBEAN OIL, SUGAR, SALT, MODIFIED FOOD STARCH, SPICE, MALTODEXTRIN, SEA SALT, DRIED GARLIC, HYDROLYZED SOY AND CORN PROTEIN, PAPRIKA, DRIED ONION, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF WHEAT STARCH, AMMONIUM SULFATE, L-CYSTEINE HYDROCHLORIDE, ENZYMES, ASCORBIC ACID), NATURAL FLAVOR, SOY LECITHIN Contains: WHEAT, MILK, AND SOY No ingredients found""]","{""serving_size"": ""0.25 pizza (146 g)"", ""calories"": ""380"", ""total_fat"": ""17g"", ""saturated_fat"": ""8g"", ""trans_fat"": ""0g"", ""cholesterol"": ""40mg"", ""sodium"": ""790mg"", ""total_carbohydrate"": ""40g"", ""dietary_fiber"": ""2g"", ""total_sugars"": ""8g"", ""added_sugars"": ""1g"", ""protein"": ""14g"", ""vitamin_d"": ""0mcg"", ""calcium"": ""240mg"", ""iron"": ""2.6mg"", ""potassium"": ""340mg""}",withheld_for_review,Sam's Club,unhealthy,pizzas,583 g,openfoodfacts,https://world.openfoodfacts.org/product/072180634733,yes
039400015949,00039400015949,UPC-A,Homestyle Baked Beans,Bush's Best,"[""prepared white beans"", ""water"", ""brown sugar"", ""sugar"", ""tomato paste"", ""bacon"", ""salt"", ""mustard (water, vinegar, mustard seed, salt, turmeric, spices)"", ""modified corn starch"", ""onion powder"", ""spiced"", ""extractive of paprika"", ""garlic powder"", ""natural flavor""]","{""serving_size"": ""130 g"", ""calories"": ""150"", ""total_fat"": ""1g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""559mg"", ""total_carbohydrate"": ""29g"", ""dietary_fiber"": ""5g"", ""total_sugars"": ""12g"", ""added_sugars"": ""11g"", ""protein"": ""6g"", ""calcium"": ""40mg"", ""iron"": ""1.9mg""}",withheld_for_review,Meijer,unhealthy,canned-common-beans,28oz (1lb 12 oz) 794 g,openfoodfacts,https://world.openfoodfacts.org/product/039400015949,yes
698997809166,00698997809166,UPC-A,"Udi's, soft & hearty whole grain bread",Pinnacle Foods Group Llc,"[""water"", ""tapioca starch"", ""brown rice flour"", ""canola oil"", ""egg whites"", ""potato starch"", ""driedcane syrup"", ""tapioca maltodextrin"", ""tapioca syrup"", ""modified food starch"", ""yeast"", ""flax seed"", ""sugarcane fiber"", ""salt"", ""gum (xanthan gum, sodium alginate, guar gum)"", ""amaranth flour"", ""sorghum flour"", ""teff flour"", ""locust bean gum"", ""cultured brown rice"", ""brown rice and enzymes""]","{""serving_size"": ""2 SLICES (49 g)"", ""calories"": ""140"", ""total_fat"": ""4g"", ""saturated_fat"": ""0g"", ""trans_fat"": ""0g"", ""cholesterol"": ""0mg"", ""sodium"": ""290mg"", ""total_carbohydrate"": ""24g"", ""dietary_fiber"": ""2.01g"", ""total_sugars"": ""2g"", ""added_sugars"": ""0.09g"", ""protein"": ""4g"", ""calcium"": ""20.1mg"", ""iron"": ""0.36mg""}",withheld_for_review,Whole Foods Market,better-for-you,Gain products,7 servings,openfoodfacts,https://world.openfoodfacts.org/product/698997809166,yes
